,Unnamed: 0,value,variable,layer,rs,n_samples,scaling
31,31,0.0120377006630102,Overlap,7,16,1000,0.125
0,0,3.115520306697312,ENSD,0,14,1000,1.0
1,1,3.07767459087644,PR Pre,0,14,1000,1.0
2,2,3.3580975614432886,PR Post,0,14,1000,1.0
3,3,0.3039256383975346,Overlap,0,14,1000,1.0
4,4,9.240538892459467,ENSD,1,14,1000,1.0
5,5,16.757328842475427,PR Pre,1,14,1000,1.0
6,6,9.453138108662468,PR Post,1,14,1000,1.0
7,7,0.0605537549902995,Overlap,1,14,1000,1.0
8,8,6.540880571451129,ENSD,2,14,1000,1.0
9,9,21.450221804862792,PR Pre,2,14,1000,1.0
10,10,7.344017478002525,PR Post,2,14,1000,1.0
11,11,0.0418823529034853,Overlap,2,14,1000,1.0
12,12,4.553967465333412,ENSD,3,14,1000,1.0
13,13,26.06570723076681,PR Pre,3,14,1000,1.0
14,14,5.60493581883999,PR Post,3,14,1000,1.0
15,15,0.0312533651789029,Overlap,3,14,1000,1.0
16,16,2.5673226211170053,ENSD,4,14,1000,1.0
17,17,30.30652591948528,PR Pre,4,14,1000,1.0
18,18,3.5937284302676584,PR Post,4,14,1000,1.0
19,19,0.0239633908495306,Overlap,4,14,1000,1.0
20,20,1.8314957726774177,ENSD,5,14,1000,1.0
21,21,31.337620461676902,PR Pre,5,14,1000,1.0
22,22,2.946545830590003,PR Post,5,14,1000,1.0
23,23,0.0207037938137849,Overlap,5,14,1000,1.0
24,24,1.7251177423704431,ENSD,6,14,1000,1.0
25,25,31.222556466764967,PR Pre,6,14,1000,1.0
26,26,2.83868957368854,PR Post,6,14,1000,1.0
27,27,0.020466233137995,Overlap,6,14,1000,1.0
28,28,1.7178906322399303,ENSD,7,14,1000,1.0
29,29,31.003229733467982,PR Pre,7,14,1000,1.0
30,30,2.827747466337496,PR Post,7,14,1000,1.0
31,31,0.0206213976877431,Overlap,7,14,1000,1.0
0,0,2.4250074161569923,ENSD,0,23,1000,1.0
1,1,2.409498329092463,PR Pre,0,23,1000,1.0
2,2,2.4952368601213157,PR Post,0,23,1000,1.0
3,3,0.4059923489888509,Overlap,0,23,1000,1.0
4,4,5.327796851157553,ENSD,1,23,1000,1.0
5,5,5.991997356509772,PR Pre,1,23,1000,1.0
6,6,6.060047530823105,PR Post,1,23,1000,1.0
7,7,0.1539575234055519,Overlap,1,23,1000,1.0
8,8,6.329337573373548,ENSD,2,23,1000,1.0
9,9,8.410468252022577,PR Pre,2,23,1000,1.0
10,10,7.607140027978552,PR Post,2,23,1000,1.0
11,11,0.1040092930197715,Overlap,2,23,1000,1.0
12,12,6.573903643583658,ENSD,3,23,1000,1.0
13,13,9.76105121332332,PR Pre,3,23,1000,1.0
14,14,8.4049999545977,PR Post,3,23,1000,1.0
15,15,0.0846207079788049,Overlap,3,23,1000,1.0
16,16,6.289230857245062,ENSD,4,23,1000,1.0
17,17,11.89081183787295,PR Pre,4,23,1000,1.0
18,18,8.547496724173369,PR Post,4,23,1000,1.0
19,19,0.0659868332246939,Overlap,4,23,1000,1.0
20,20,5.722199336597106,ENSD,5,23,1000,1.0
21,21,13.051841855999012,PR Pre,5,23,1000,1.0
22,22,8.308422212919574,PR Post,5,23,1000,1.0
23,23,0.0561618898063898,Overlap,5,23,1000,1.0
24,24,4.522840211481213,ENSD,6,23,1000,1.0
25,25,13.703304988429084,PR Pre,6,23,1000,1.0
26,26,7.23360306589046,PR Post,6,23,1000,1.0
27,27,0.0479782453427712,Overlap,6,23,1000,1.0
28,28,4.114251840089863,ENSD,7,23,1000,1.0
29,29,13.603951456093156,PR Pre,7,23,1000,1.0
30,30,6.857042151589872,PR Post,7,23,1000,1.0
31,31,0.0462092713763316,Overlap,7,23,1000,1.0
0,0,2.1964365045565803,ENSD,0,9,1000,2.0
1,1,2.1668879954427926,PR Pre,0,9,1000,2.0
2,2,2.324346106291209,PR Post,0,9,1000,2.0
3,3,0.4378240207831065,Overlap,0,9,1000,2.0
4,4,23.613965112021976,ENSD,1,9,1000,2.0
5,5,35.023872335014694,PR Pre,1,9,1000,2.0
6,6,25.59400835719886,PR Post,1,9,1000,2.0
7,7,0.0267983960608641,Overlap,1,9,1000,2.0
8,8,22.829400447378585,ENSD,2,9,1000,2.0
9,9,34.44908894882033,PR Pre,2,9,1000,2.0
10,10,23.30950599948316,PR Post,2,9,1000,2.0
11,11,0.0287014190107584,Overlap,2,9,1000,2.0
12,12,19.2026653709304,ENSD,3,9,1000,2.0
13,13,26.10655811759746,PR Pre,3,9,1000,2.0
14,14,19.43654515072496,PR Post,3,9,1000,2.0
15,15,0.0379244821767012,Overlap,3,9,1000,2.0
16,16,22.722719120259168,ENSD,4,9,1000,2.0
17,17,31.02552174755634,PR Pre,4,9,1000,2.0
18,18,22.958548055566084,PR Post,4,9,1000,2.0
19,19,0.0319697214290499,Overlap,4,9,1000,2.0
20,20,25.96365487983481,ENSD,5,9,1000,2.0
21,21,36.22388322376022,PR Pre,5,9,1000,2.0
22,22,26.208947293519216,PR Post,5,9,1000,2.0
23,23,0.0274126731480161,Overlap,5,9,1000,2.0
24,24,25.94827819523218,ENSD,6,9,1000,2.0
25,25,36.26338911862087,PR Pre,6,9,1000,2.0
26,26,26.202680703706363,PR Post,6,9,1000,2.0
27,27,0.0273744395623604,Overlap,6,9,1000,2.0
28,28,25.30107618604052,ENSD,7,9,1000,2.0
29,29,37.59340857782496,PR Pre,7,9,1000,2.0
30,30,26.005824457937106,PR Post,7,9,1000,2.0
31,31,0.0259576048702001,Overlap,7,9,1000,2.0
0,0,3.316853071903818,ENSD,0,6,1000,1.0
1,1,3.266295777762586,PR Pre,0,6,1000,1.0
2,2,3.6129440829574384,PR Post,0,6,1000,1.0
3,3,0.2840915570656458,Overlap,0,6,1000,1.0
4,4,14.349703650987896,ENSD,1,6,1000,1.0
5,5,17.958539515624768,PR Pre,1,6,1000,1.0
6,6,14.144879090120485,PR Post,1,6,1000,1.0
7,7,0.0573030977199474,Overlap,1,6,1000,1.0
8,8,15.519251635580073,ENSD,2,6,1000,1.0
9,9,20.930050538516777,PR Pre,2,6,1000,1.0
10,10,16.340421160255957,PR Post,2,6,1000,1.0
11,11,0.0459221191704273,Overlap,2,6,1000,1.0
12,12,14.98710036849872,ENSD,3,6,1000,1.0
13,13,23.590543941797467,PR Pre,3,6,1000,1.0
14,14,16.255968565173237,PR Post,3,6,1000,1.0
15,15,0.0400339203576246,Overlap,3,6,1000,1.0
16,16,13.331789115746782,ENSD,4,6,1000,1.0
17,17,26.88001910542148,PR Pre,4,6,1000,1.0
18,18,15.41303859502237,PR Post,4,6,1000,1.0
19,19,0.0328521483267347,Overlap,4,6,1000,1.0
20,20,10.998126664924206,ENSD,5,6,1000,1.0
21,21,29.244097165184783,PR Pre,5,6,1000,1.0
22,22,13.505010428218917,PR Post,5,6,1000,1.0
23,23,0.0284207376341025,Overlap,5,6,1000,1.0
24,24,7.212434965934929,ENSD,6,6,1000,1.0
25,25,31.066546935652227,PR Pre,6,6,1000,1.0
26,26,9.61730414074275,PR Post,6,6,1000,1.0
27,27,0.0254960414022207,Overlap,6,6,1000,1.0
28,28,7.029954345790752,ENSD,7,6,1000,1.0
29,29,31.27465803053396,PR Pre,7,6,1000,1.0
30,30,9.498252300787378,PR Post,7,6,1000,1.0
31,31,0.024891889343659,Overlap,7,6,1000,1.0
0,0,1.2505513177692171,ENSD,0,1,1000,0.25
1,1,1.9863447219661845,PR Pre,0,1,1000,0.25
2,2,4.715733793421138,PR Post,0,1,1000,0.25
3,3,0.1397679497798284,Overlap,0,1,1000,0.25
4,4,0.0596209613692424,ENSD,1,1,1000,0.25
5,5,1.7442178873371077,PR Pre,1,1,1000,0.25
6,6,1.9052292315479324,PR Post,1,1,1000,0.25
7,7,0.0169900914964576,Overlap,1,1,1000,0.25
8,8,0.0893638408281556,ENSD,2,1,1000,0.25
9,9,1.709501305058393,PR Pre,2,1,1000,0.25
10,10,2.543300729600636,PR Post,2,1,1000,0.25
11,11,0.0190356210805475,Overlap,2,1,1000,0.25
12,12,0.0991326428564876,ENSD,3,1,1000,0.25
13,13,1.7110847187200078,PR Pre,3,1,1000,0.25
14,14,3.0838508281140284,PR Post,3,1,1000,0.25
15,15,0.0170253102357188,Overlap,3,1,1000,0.25
16,16,0.1029371060294951,ENSD,4,1,1000,0.25
17,17,1.677800089194874,PR Pre,4,1,1000,0.25
18,18,3.506138575519865,PR Post,4,1,1000,0.25
19,19,0.0155268490780144,Overlap,4,1,1000,0.25
20,20,0.1271097157354137,ENSD,5,1,1000,0.25
21,21,1.6877464308039876,PR Pre,5,1,1000,0.25
22,22,3.914139078489072,PR Post,5,1,1000,0.25
23,23,0.017047216106827,Overlap,5,1,1000,0.25
24,24,0.1166739856885862,ENSD,6,1,1000,0.25
25,25,1.6887784876460934,PR Pre,6,1,1000,0.25
26,26,4.014789720887072,PR Post,6,1,1000,0.25
27,27,0.0154310675958792,Overlap,6,1,1000,0.25
28,28,0.1215859530776095,ENSD,7,1,1000,0.25
29,29,1.6604661039314632,PR Pre,7,1,1000,0.25
30,30,4.429203903377682,PR Post,7,1,1000,0.25
31,31,0.0150334718637168,Overlap,7,1,1000,0.25
0,0,2.753802722546132,ENSD,0,20,1000,1.0
1,1,2.78134231312062,PR Pre,0,20,1000,1.0
2,2,2.802246834200193,PR Post,0,20,1000,1.0
3,3,0.3545477092266083,Overlap,0,20,1000,1.0
4,4,14.309041525789011,ENSD,1,20,1000,1.0
5,5,17.934856450289033,PR Pre,1,20,1000,1.0
6,6,15.117661115468104,PR Post,1,20,1000,1.0
7,7,0.0535340160131454,Overlap,1,20,1000,1.0
8,8,18.17359025936462,ENSD,2,20,1000,1.0
9,9,25.21785095751706,PR Pre,2,20,1000,1.0
10,10,19.70526874207404,PR Post,2,20,1000,1.0
11,11,0.0368089576562245,Overlap,2,20,1000,1.0
12,12,20.74231425497985,ENSD,3,20,1000,1.0
13,13,30.68180643681088,PR Pre,3,20,1000,1.0
14,14,23.01282572858921,PR Post,3,20,1000,1.0
15,15,0.0295106830696264,Overlap,3,20,1000,1.0
16,16,21.30577495024963,ENSD,4,20,1000,1.0
17,17,35.57888662038914,PR Pre,4,20,1000,1.0
18,18,24.261099891131117,PR Post,4,20,1000,1.0
19,19,0.0248075807467103,Overlap,4,20,1000,1.0
20,20,18.72872783917664,ENSD,5,20,1000,1.0
21,21,39.16091522623775,PR Pre,5,20,1000,1.0
22,22,22.63094896017089,PR Post,5,20,1000,1.0
23,23,0.0211862095942099,Overlap,5,20,1000,1.0
24,24,14.278441460356776,ENSD,6,20,1000,1.0
25,25,40.25396985110789,PR Pre,6,20,1000,1.0
26,26,18.581281234463574,PR Post,6,20,1000,1.0
27,27,0.0190914605433742,Overlap,6,20,1000,1.0
28,28,13.09954263500139,ENSD,7,20,1000,1.0
29,29,40.11045716758948,PR Pre,7,20,1000,1.0
30,30,17.285302610290127,PR Post,7,20,1000,1.0
31,31,0.0188889174411694,Overlap,7,20,1000,1.0
0,0,0.2254154893418444,ENSD,0,13,1000,0.125
1,1,2.7416939689870614,PR Pre,0,13,1000,0.125
2,2,4.715665207153262,PR Post,0,13,1000,0.125
3,3,0.017937369334201,Overlap,0,13,1000,0.125
4,4,0.0531854505706931,ENSD,1,13,1000,0.125
5,5,2.3598826137700395,PR Pre,1,13,1000,0.125
6,6,1.8488269702306688,PR Post,1,13,1000,0.125
7,7,0.0123464772477746,Overlap,1,13,1000,0.125
8,8,0.1033676686055131,ENSD,2,13,1000,0.125
9,9,2.2475985682382604,PR Pre,2,13,1000,0.125
10,10,2.5296012769192746,PR Post,2,13,1000,0.125
11,11,0.0181764047592878,Overlap,2,13,1000,0.125
12,12,0.0979906036090885,ENSD,3,13,1000,0.125
13,13,2.189423758859088,PR Pre,3,13,1000,0.125
14,14,2.467615259335261,PR Post,3,13,1000,0.125
15,15,0.0179273923859,Overlap,3,13,1000,0.125
16,16,0.0953483004482753,ENSD,4,13,1000,0.125
17,17,2.12864674641402,PR Pre,4,13,1000,0.125
18,18,2.432899718790398,PR Post,4,13,1000,0.125
19,19,0.0180608701581756,Overlap,4,13,1000,0.125
20,20,0.0929925952693804,ENSD,5,13,1000,0.125
21,21,2.0342468586964872,PR Pre,5,13,1000,0.125
22,22,2.379444964933855,PR Post,5,13,1000,0.125
23,23,0.0187575531502564,Overlap,5,13,1000,0.125
24,24,0.0900556900187381,ENSD,6,13,1000,0.125
25,25,1.937935880811137,PR Pre,6,13,1000,0.125
26,26,2.323919973823872,PR Post,6,13,1000,0.125
27,27,0.0194723739599188,Overlap,6,13,1000,0.125
28,28,0.0747977810046348,ENSD,7,13,1000,0.125
29,29,1.8786997098051408,PR Pre,7,13,1000,0.125
30,30,2.27821562527047,PR Post,7,13,1000,0.125
31,31,0.0169279898206392,Overlap,7,13,1000,0.125
0,0,1.6493247262217536,ENSD,0,12,1000,0.25
1,1,3.2394192569932883,PR Pre,0,12,1000,0.25
2,2,5.268822651351669,PR Post,0,12,1000,0.25
3,3,0.0968987184266249,Overlap,0,12,1000,0.25
4,4,0.2223626529220936,ENSD,1,12,1000,0.25
5,5,3.0265813731099684,PR Pre,1,12,1000,0.25
6,6,3.522129249816518,PR Post,1,12,1000,0.25
7,7,0.0205407446871201,Overlap,1,12,1000,0.25
8,8,0.0389931180926088,ENSD,2,12,1000,0.25
9,9,2.824174257475775,PR Pre,2,12,1000,0.25
10,10,2.338940022013711,PR Post,2,12,1000,0.25
11,11,0.0058968531278272,Overlap,2,12,1000,0.25
12,12,0.0439431152231997,ENSD,3,12,1000,0.25
13,13,2.8214737358459345,PR Pre,3,12,1000,0.25
14,14,2.465233455160693,PR Post,3,12,1000,0.25
15,15,0.006335721972088,Overlap,3,12,1000,0.25
16,16,0.0442861084054778,ENSD,4,12,1000,0.25
17,17,2.775371909800853,PR Pre,4,12,1000,0.25
18,18,2.461806384373358,PR Post,4,12,1000,0.25
19,19,0.0064837821604063,Overlap,4,12,1000,0.25
20,20,0.0469078897912598,ENSD,5,12,1000,0.25
21,21,2.732936318650802,PR Pre,5,12,1000,0.25
22,22,2.4485345981470563,PR Post,5,12,1000,0.25
23,23,0.0069971550256013,Overlap,5,12,1000,0.25
24,24,0.0486527931274852,ENSD,6,12,1000,0.25
25,25,2.636046092998685,PR Pre,6,12,1000,0.25
26,26,2.474071556550024,PR Post,6,12,1000,0.25
27,27,0.0074521937252332,Overlap,6,12,1000,0.25
28,28,0.0537046715665784,ENSD,7,12,1000,0.25
29,29,2.524361334707289,PR Pre,7,12,1000,0.25
30,30,2.4972942862458845,PR Post,7,12,1000,0.25
31,31,0.008533318216602,Overlap,7,12,1000,0.25
0,0,2.5029281906250005,ENSD,0,17,1000,1.0
1,1,2.4999833098780275,PR Pre,0,17,1000,1.0
2,2,2.55645038083739,PR Post,0,17,1000,1.0
3,3,0.3940722246964772,Overlap,0,17,1000,1.0
4,4,18.59422799625545,ENSD,1,17,1000,1.0
5,5,21.85257384911829,PR Pre,1,17,1000,1.0
6,6,19.565033120269003,PR Post,1,17,1000,1.0
7,7,0.0436217871805032,Overlap,1,17,1000,1.0
8,8,13.847569503158953,ENSD,2,17,1000,1.0
9,9,17.128536273455378,PR Pre,2,17,1000,1.0
10,10,15.01239751408736,PR Post,2,17,1000,1.0
11,11,0.0539643627901872,Overlap,2,17,1000,1.0
12,12,8.398245632390264,ENSD,3,17,1000,1.0
13,13,11.35776929576131,PR Pre,3,17,1000,1.0
14,14,8.680185833356576,PR Post,3,17,1000,1.0
15,15,0.0853897941609223,Overlap,3,17,1000,1.0
16,16,8.408071509301736,ENSD,4,17,1000,1.0
17,17,12.008575070626003,PR Pre,4,17,1000,1.0
18,18,9.301062176952366,PR Post,4,17,1000,1.0
19,19,0.0754143670201301,Overlap,4,17,1000,1.0
20,20,7.7609456352600334,ENSD,5,17,1000,1.0
21,21,12.267334111051978,PR Pre,5,17,1000,1.0
22,22,9.13492258315023,PR Post,5,17,1000,1.0
23,23,0.0693390183150768,Overlap,5,17,1000,1.0
24,24,7.502056436965458,ENSD,6,17,1000,1.0
25,25,12.337441934549224,PR Pre,6,17,1000,1.0
26,26,9.046224313991315,PR Post,6,17,1000,1.0
27,27,0.0672781529525915,Overlap,6,17,1000,1.0
28,28,7.444333973466416,ENSD,7,17,1000,1.0
29,29,12.33510680839608,PR Pre,7,17,1000,1.0
30,30,9.04857932036614,PR Post,7,17,1000,1.0
31,31,0.0667550079524517,Overlap,7,17,1000,1.0
0,0,2.304547167039645,ENSD,0,26,1000,0.5
1,1,2.2525588805931034,PR Pre,0,26,1000,0.5
2,2,2.60783715780952,PR Post,0,26,1000,0.5
3,3,0.3946992009878158,Overlap,0,26,1000,0.5
4,4,1.8838548330227936,ENSD,1,26,1000,0.5
5,5,6.259411587045882,PR Pre,1,26,1000,0.5
6,6,4.356700996104731,PR Post,1,26,1000,0.5
7,7,0.0725503042340278,Overlap,1,26,1000,0.5
8,8,1.0348844385914524,ENSD,2,26,1000,0.5
9,9,6.509767344666352,PR Pre,2,26,1000,0.5
10,10,3.394058418199202,PR Post,2,26,1000,0.5
11,11,0.0480729080736637,Overlap,2,26,1000,0.5
12,12,0.6610734952247926,ENSD,3,26,1000,0.5
13,13,6.598515636328654,PR Pre,3,26,1000,0.5
14,14,3.270760756786037,PR Post,3,26,1000,0.5
15,15,0.0315208140139778,Overlap,3,26,1000,0.5
16,16,0.5423952046717477,ENSD,4,26,1000,0.5
17,17,6.449624031527875,PR Pre,4,26,1000,0.5
18,18,3.047163514120776,PR Post,4,26,1000,0.5
19,19,0.0279306353380282,Overlap,4,26,1000,0.5
20,20,0.472357567779875,ENSD,5,26,1000,0.5
21,21,6.308194139594703,PR Pre,5,26,1000,0.5
22,22,2.9451565182540667,PR Post,5,26,1000,0.5
23,23,0.025697436183691,Overlap,5,26,1000,0.5
24,24,0.4729240613860337,ENSD,6,26,1000,0.5
25,25,6.293669409276702,PR Pre,6,26,1000,0.5
26,26,2.948542565125642,PR Post,6,26,1000,0.5
27,27,0.0257591561724742,Overlap,6,26,1000,0.5
28,28,0.5106741583533124,ENSD,7,26,1000,0.5
29,29,6.049028878263074,PR Pre,7,26,1000,0.5
30,30,3.1546896568268434,PR Post,7,26,1000,0.5
31,31,0.0271125314757227,Overlap,7,26,1000,0.5
0,0,2.5265310795671057,ENSD,0,22,1000,2.0
1,1,2.4465283453507607,PR Pre,0,22,1000,2.0
2,2,2.7714304784342034,PR Post,0,22,1000,2.0
3,3,0.3807882964611053,Overlap,0,22,1000,2.0
4,4,24.06134817462602,ENSD,1,22,1000,2.0
5,5,28.17887501769952,PR Pre,1,22,1000,2.0
6,6,24.597145642156065,PR Post,1,22,1000,2.0
7,7,0.0359102164705594,Overlap,1,22,1000,2.0
8,8,22.38873946759249,ENSD,2,22,1000,2.0
9,9,26.67596537486959,PR Pre,2,22,1000,2.0
10,10,22.78039579349993,PR Post,2,22,1000,2.0
11,11,0.0375950460632642,Overlap,2,22,1000,2.0
12,12,30.403417115893447,ENSD,3,22,1000,2.0
13,13,37.034845970692594,PR Pre,3,22,1000,2.0
14,14,30.92927267484858,PR Post,3,22,1000,2.0
15,15,0.0271601183339953,Overlap,3,22,1000,2.0
16,16,37.7765858062185,ENSD,4,22,1000,2.0
17,17,47.17767876824271,PR Pre,4,22,1000,2.0
18,18,38.07856000255269,PR Post,4,22,1000,2.0
19,19,0.0215076059103012,Overlap,4,22,1000,2.0
20,20,43.57166040246823,ENSD,5,22,1000,2.0
21,21,56.45131283917169,PR Pre,5,22,1000,2.0
22,22,43.876738377136384,PR Post,5,22,1000,2.0
23,23,0.0180022208951413,Overlap,5,22,1000,2.0
24,24,43.20277994859112,ENSD,6,22,1000,2.0
25,25,58.95125480439612,PR Pre,6,22,1000,2.0
26,26,43.86934383203458,PR Post,6,22,1000,2.0
27,27,0.0170894702896475,Overlap,6,22,1000,2.0
28,28,38.60619345027956,ENSD,7,22,1000,2.0
29,29,60.13857018868901,PR Pre,7,22,1000,2.0
30,30,40.04853945391631,PR Post,7,22,1000,2.0
31,31,0.016384487816443,Overlap,7,22,1000,2.0
0,0,2.5004369566496183,ENSD,0,8,1000,1.0
1,1,2.492682564243762,PR Pre,0,8,1000,1.0
2,2,2.54370261698485,PR Post,0,8,1000,1.0
3,3,0.3959119915962219,Overlap,0,8,1000,1.0
4,4,16.69115661451758,ENSD,1,8,1000,1.0
5,5,20.952578823637108,PR Pre,1,8,1000,1.0
6,6,16.899525704250113,PR Post,1,8,1000,1.0
7,7,0.0473016966134309,Overlap,1,8,1000,1.0
8,8,14.948708097278546,ENSD,2,8,1000,1.0
9,9,18.89542212898465,PR Pre,2,8,1000,1.0
10,10,15.646542863168367,PR Post,2,8,1000,1.0
11,11,0.0506465919315815,Overlap,2,8,1000,1.0
12,12,16.605717984473507,ENSD,3,8,1000,1.0
13,13,22.184588826177677,PR Pre,3,8,1000,1.0
14,14,17.577958798453853,PR Post,3,8,1000,1.0
15,15,0.0426806416362524,Overlap,3,8,1000,1.0
16,16,17.174357664083416,ENSD,4,8,1000,1.0
17,17,25.07106270819789,PR Pre,4,8,1000,1.0
18,18,18.933424398682185,PR Post,4,8,1000,1.0
19,19,0.0362757537513971,Overlap,4,8,1000,1.0
20,20,14.7187620651422,ENSD,5,8,1000,1.0
21,21,27.719410806115835,PR Pre,5,8,1000,1.0
22,22,17.63917836409836,PR Post,5,8,1000,1.0
23,23,0.0301355601598819,Overlap,5,8,1000,1.0
24,24,11.968517827496097,ENSD,6,8,1000,1.0
25,25,28.2764672785416,PR Pre,6,8,1000,1.0
26,26,15.286280187522834,PR Post,6,8,1000,1.0
27,27,0.0276394604394833,Overlap,6,8,1000,1.0
28,28,11.550684819381708,ENSD,7,8,1000,1.0
29,29,28.20474467236524,PR Pre,7,8,1000,1.0
30,30,14.84829858347046,PR Post,7,8,1000,1.0
31,31,0.0275244731456041,Overlap,7,8,1000,1.0
0,0,2.829336605466816,ENSD,0,11,1000,0.5
1,1,2.755985374185554,PR Pre,0,11,1000,0.5
2,2,3.3499580036642125,PR Post,0,11,1000,0.5
3,3,0.3103362570206324,Overlap,0,11,1000,0.5
4,4,1.7557875148937587,ENSD,1,11,1000,0.5
5,5,4.749540263771883,PR Pre,1,11,1000,0.5
6,6,5.817133985894295,PR Post,1,11,1000,0.5
7,7,0.0637698254237572,Overlap,1,11,1000,0.5
8,8,0.5835300276252404,ENSD,2,11,1000,0.5
9,9,3.2464395203063976,PR Pre,2,11,1000,0.5
10,10,4.261572201684868,PR Post,2,11,1000,0.5
11,11,0.042340833072861,Overlap,2,11,1000,0.5
12,12,0.3270318415342793,ENSD,3,11,1000,0.5
13,13,3.0912770294293863,PR Pre,3,11,1000,0.5
14,14,4.333360261253628,PR Post,3,11,1000,0.5
15,15,0.024782333523035,Overlap,3,11,1000,0.5
16,16,0.316822490538433,ENSD,4,11,1000,0.5
17,17,3.105941282319524,PR Pre,4,11,1000,0.5
18,18,4.480731568579869,PR Post,4,11,1000,0.5
19,19,0.0231556777531902,Overlap,4,11,1000,0.5
20,20,0.3334895106466324,ENSD,5,11,1000,0.5
21,21,3.175153352042985,PR Pre,5,11,1000,0.5
22,22,4.536524676347875,PR Post,5,11,1000,0.5
23,23,0.0235902241741617,Overlap,5,11,1000,0.5
24,24,0.3158443553088072,ENSD,6,11,1000,0.5
25,25,3.131459745528424,PR Pre,6,11,1000,0.5
26,26,4.54758967451472,PR Post,6,11,1000,0.5
27,27,0.0225805692995588,Overlap,6,11,1000,0.5
28,28,0.3039442453772785,ENSD,7,11,1000,0.5
29,29,3.074723951945778,PR Pre,7,11,1000,0.5
30,30,4.547467166532535,PR Post,7,11,1000,0.5
31,31,0.0221025086939334,Overlap,7,11,1000,0.5
0,0,2.0418946013603976,ENSD,0,15,1000,2.0
1,1,2.03582844069536,PR Pre,0,15,1000,2.0
2,2,2.07746157121712,PR Post,0,15,1000,2.0
3,3,0.483754222591718,Overlap,0,15,1000,2.0
4,4,21.03125041295514,ENSD,1,15,1000,2.0
5,5,23.839523484003028,PR Pre,1,15,1000,2.0
6,6,21.12198376864218,PR Post,1,15,1000,2.0
7,7,0.0431493787715832,Overlap,1,15,1000,2.0
8,8,30.63053529601413,ENSD,2,15,1000,2.0
9,9,35.39575079393534,PR Pre,2,15,1000,2.0
10,10,31.26801582497817,PR Post,2,15,1000,2.0
11,11,0.0286903676266471,Overlap,2,15,1000,2.0
12,12,44.66750111388473,ENSD,3,15,1000,2.0
13,13,52.86303107605077,PR Pre,3,15,1000,2.0
14,14,46.45051420521117,PR Post,3,15,1000,2.0
15,15,0.0187881436819831,Overlap,3,15,1000,2.0
16,16,50.88769034438462,ENSD,4,15,1000,2.0
17,17,62.913526628079005,PR Pre,4,15,1000,2.0
18,18,53.78425949245775,PR Post,4,15,1000,2.0
19,19,0.0154671894075969,Overlap,4,15,1000,2.0
20,20,51.66207984766401,ENSD,5,15,1000,2.0
21,21,75.52843371166614,PR Pre,5,15,1000,2.0
22,22,55.272662899168864,PR Post,5,15,1000,2.0
23,23,0.0127360199888547,Overlap,5,15,1000,2.0
24,24,47.591459549532544,ENSD,6,15,1000,2.0
25,25,75.87678615693558,PR Pre,6,15,1000,2.0
26,26,51.33185635299792,PR Post,6,15,1000,2.0
27,27,0.0125667721343537,Overlap,6,15,1000,2.0
28,28,40.72047809645324,ENSD,7,15,1000,2.0
29,29,76.18731593867777,PR Pre,7,15,1000,2.0
30,30,44.56801262307415,PR Post,7,15,1000,2.0
31,31,0.0123157968434194,Overlap,7,15,1000,2.0
0,0,1.2458366454960266,ENSD,0,14,1000,0.25
1,1,3.07767459087644,PR Pre,0,14,1000,0.25
2,2,4.112725235464024,PR Post,0,14,1000,0.25
3,3,0.0968627855181694,Overlap,0,14,1000,0.25
4,4,0.4555801201279017,ENSD,1,14,1000,0.25
5,5,2.6859998225352566,PR Pre,1,14,1000,0.25
6,6,4.716964114150959,PR Post,1,14,1000,0.25
7,7,0.0361328590661287,Overlap,1,14,1000,0.25
8,8,0.0520850924567576,ENSD,2,14,1000,0.25
9,9,2.684161946407865,PR Pre,2,14,1000,0.25
10,10,1.4615535883996145,PR Post,2,14,1000,0.25
11,11,0.0134117159371574,Overlap,2,14,1000,0.25
12,12,0.0456250919080666,ENSD,3,14,1000,0.25
13,13,2.7368293212318573,PR Pre,3,14,1000,0.25
14,14,1.2911218791035972,PR Post,3,14,1000,0.25
15,15,0.0130696304452916,Overlap,3,14,1000,0.25
16,16,0.0439527734888981,ENSD,4,14,1000,0.25
17,17,2.6598750631755093,PR Pre,4,14,1000,0.25
18,18,1.2773213030467072,PR Post,4,14,1000,0.25
19,19,0.0131095023825764,Overlap,4,14,1000,0.25
20,20,0.0357987136535093,ENSD,5,14,1000,0.25
21,21,2.615928434719032,PR Pre,5,14,1000,0.25
22,22,1.306770487172907,PR Post,5,14,1000,0.25
23,23,0.0106588741764426,Overlap,5,14,1000,0.25
24,24,0.0348773527634434,ENSD,6,14,1000,0.25
25,25,2.5369420580765087,PR Pre,6,14,1000,0.25
26,26,1.3210129785901603,PR Post,6,14,1000,0.25
27,27,0.0105997401600082,Overlap,6,14,1000,0.25
28,28,0.0332758077267674,ENSD,7,14,1000,0.25
29,29,2.445474661916069,PR Pre,7,14,1000,0.25
30,30,1.3249080520982934,PR Post,7,14,1000,0.25
31,31,0.0104567642944554,Overlap,7,14,1000,0.25
0,0,2.79506907008082,ENSD,0,0,1000,0.5
1,1,2.69482517058292,PR Pre,0,0,1000,0.5
2,2,3.392492662185948,PR Post,0,0,1000,0.5
3,3,0.3101516912380854,Overlap,0,0,1000,0.5
4,4,1.4067157846638585,ENSD,1,0,1000,0.5
5,5,4.450930643500072,PR Pre,1,0,1000,0.5
